id_acciones_presencia,fecha_hecho,fuente,municipio,departamento,region,pdet,pnis,zona,evento,tipo_accion,accion,acciones_tradicionales,aux_responsable,subgrupo_responsable,total_victimas,descripcion_hecho,actor_consolidado,tipo_accion_clean,departamento_clean,municipio_clean,largo_texto,renta_ilicita_identificada,afecta_sector_privado,llave_geo,impactos_sectoriales,sectores_afectados_lista
19827,2026-05-19,caracol,Popayán,Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,,,0,"el 19 de mayo de 2026, en popayan, cauca, fue activado un artefacto explosivo improvisado de alto poder contra un establecimiento comercial ubicado en el barrio la esmeralda. la explosion ocasiono danos materiales en el establecimiento y en viviendas cercanas, sin que se reportaran personas heridas o muertas.",no identificado,Activacion de artefacto explosivo,Cauca,Popayán,48,Ninguna,False,Popayán - Cauca,{},Ninguno
19828,2026-05-19,semana,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente jaime martinez,7,"el 19 de mayo de 2026, en suarez, cauca, integrantes de la estructura jaime martinez de las disidencias de las farc atacaron con explosivos lanzados desde drones a tropas del ejercito nacional que desarrollaban operaciones militares en la vereda canutico. como consecuencia, un subteniente del ejercito murio y seis soldados resultaron heridos",disidencias de las farc,Hostigamiento,Cauca,Suárez,52,Ninguna,False,Suárez - Cauca,{},Ninguno
19823,2026-05-18,blu radio,Acandí,Chocó,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,2,"el 18 de mayo de 2026, en canton de san pablo, choco, tropas del ejercito nacional sostuvieron combates contra integrantes del clan del golfo durante el desarrollo de una operacion militar en la vereda managru. como consecuencia, dos integrantes de la fuerza publica murieron y no se reporto un balance oficial sobre afectaciones al grupo armado ilegal.",otro grupo armado ilegal,Combate,Chocó,Acandí,57,Ninguna,False,Acandí - Chocó,{},Ninguno
19825,2026-05-18,caracol,Villa Del Rosario,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,,,2,"el 18 de mayo de 2026, en villa del rosario, norte de santander, tropas del grupo de caballeria maza del ejercito nacional sostuvieron un combate con hombres armados mientras realizaban operaciones de registro y control en la trocha los mangos, sector de la parada. como consecuencia, dos soldados resultaron heridos y fueron trasladados a un centro asistencial en cucuta.",no identificado,Combate,Norte De Santander,Villa Del Rosario,59,Ninguna,False,Villa Del Rosario - Norte De Santander,{},Ninguno
19826,2026-05-18,el pais,Suárez,Cauca,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente jaime martinez,0,"el 18 de mayo de 2026, en suarez, cauca, tropas del ejercito nacional, con apoyo de la fuerza aeroespacial colombiana, sostuvieron combates contra integrantes de la estructura jaime martinez de las disidencias de las farc en la vereda el cacique. al momento de la publicacion, las operaciones continuaban y no se reportaba un balance oficial de personas muertas, heridas o capturadas.",disidencias de las farc,Combate,Cauca,Suárez,61,Ninguna,False,Suárez - Cauca,{},Ninguno
19822,2026-05-17,caracol,Patía,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,2,"el 17 de mayo de 2026, en el bordo, municipio de patia, cauca, desconocidos lanzaron dos granadas de fragmentacion contra una patrulla de la policia nacional que realizaba labores de patrullaje y control. como consecuencia, un integrante de la fuerza publica y un civil resultaron heridos.",no identificado,Hostigamiento,Cauca,Patía,46,Ninguna,False,Patía - Cauca,{},Ninguno
19819,2026-05-16,caracol,Hacarí,Norte De Santander,Andina,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,0,"el 16 de mayo de 2026, en hacari, norte de santander, un grupo armado ilegal hostigo con rafagas de fusil y artefactos explosivos la estacion de policia del municipio. el ataque genero temor entre la poblacion y no se reportaron personas heridas o muertas.",no identificado,Hostigamiento,Norte De Santander,Hacarí,44,Ninguna,False,Hacarí - Norte De Santander,{},Ninguno
19820,2026-05-16,el pais,Corinto,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,disidencias de las farc,,2,"el 16 de mayo de 2026, en corinto, cauca, un dron cargado con explosivos cayo sobre una vivienda de la vereda santa elena en medio de enfrentamientos entre el ejercito nacional e integrantes de las disidencias de las farc. como consecuencia de la explosion, dos civiles resultaron heridos.",disidencias de las farc,Activacion de artefacto explosivo,Cauca,Corinto,48,Ninguna,False,Corinto - Cauca,{},Ninguno
19821,2026-05-16,alerta paisa,Vegachí,Antioquia,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,1,"el 16 de mayo de 2026, en vegachi, antioquia, unidades de la policia nacional desarrollaron una operacion contra integrantes del clan del golfo. como resultado de la operacion murio un presunto cabecilla del grupo armado ilegal y fueron incautados elementos de interes para la investigacion.",otro grupo armado ilegal,Combate,Antioquia,Vegachí,45,Ninguna,False,Vegachí - Antioquia,{},Ninguno
19824,2026-05-16,mioriente,Medellín,Antioquia,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,los pajaros,2,"el 16 de mayo de 2026, en medellin, antioquia, unidades del gaula militar sostuvieron un enfrentamiento armado con presuntos integrantes del grupo delincuencial organizado los pajaros durante un operativo de busqueda de una menor desaparecida en el sector cantarrana, del barrio belen altavista. como resultado, dos presuntos integrantes del grupo murieron y otras dos personas resultaron heridas.",otro grupo armado ilegal,Combate,Antioquia,Medellín,57,Ninguna,False,Medellín - Antioquia,{},Ninguno
19817,2026-05-15,ejercito nacional,Páez,Cauca,Pacífico,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente ismael ruiz,6,"el 15 de mayo de 2026, en belalcazar, cauca, tropas del ejercito nacional sostuvieron combates contra integrantes de la estructura residual ismael ruiz en desarrollo de una operacion militar. como resultado, seis integrantes del grupo armado ilegal murieron, entre ellos alias ""fernando gomez"", senalado cabecilla de la estructura, y fueron incautadas armas, municion y equipos de comunicacion.",disidencias de las farc,Combate,Cauca,Páez,57,Ninguna,False,Páez - Cauca,{},Ninguno
19818,2026-05-15,el pais,Patía,Cauca,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,disidencias de las farc,frente carlos patino,0,"el 15 de mayo de 2026, en el patia, cauca, tropas del ejercito nacional sostuvieron combates contra integrantes del frente carlos patino de las disidencias de las farc en el sector el estanquillo, sobre la via panamericana, en zona rural del corregimiento de la fonda. los enfrentamientos generaron temor entre la poblacion y afectaciones humanitarias, sin que la fuente reportara personas muertas o heridas.",disidencias de las farc,Combate,Cauca,Patía,64,Ninguna,False,Patía - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19814,2026-05-14,caracol,Ocaña,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Emboscada,Ataques contra la fuerza publica,True,eln,,0,"el 14 de mayo de 2026, en ocana, norte de santander, una patrulla de la policia nacional fue atacada con un artefacto explosivo cuando realizaba labores de vigilancia. como consecuencia, tres integrantes de la fuerza publica resultaron heridos y las autoridades atribuyeron la accion al eln.",eln,Emboscada,Norte De Santander,Ocaña,46,Ninguna,False,Ocaña - Norte De Santander,{},Ninguno
19816,2026-05-14,el pais,Suárez,Cauca,Pacífico,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,disidencias de las farc,frente jaime martinez,0,"el 14 de mayo de 2026, en suarez, cauca, integrantes del frente jaime martinez de las disidencias de las farc atacaron con un artefacto explosivo lanzado desde un dron la estacion de policia del municipio. el explosivo impacto una de las garitas de la estacion y causo danos en la infraestructura, sin que se reportaran personas heridas.",disidencias de las farc,Ataque a instalaciones de la fuerza publica,Cauca,Suárez,57,Ninguna,True,Suárez - Cauca,{},Ninguno
19815,2026-05-13,el tiempo,Jamundí,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,disidencias de las farc,frente jaime martinez,0,"el 13 de mayo de 2026, en jamundi, valle del cauca, integrantes del frente jaime martinez de las disidencias de las farc atacaron con 17 artefactos explosivos lanzados desde drones la subestacion de policia del corregimiento de robles. la accion ocasiono danos materiales en la infraestructura y viviendas cercanas, sin que se reportaran personas heridas",disidencias de las farc,Ataque a instalaciones de la fuerza publica,Valle Del Cauca,Jamundí,55,Ninguna,True,Jamundí - Valle Del Cauca,{},Ninguno
19813,2026-05-12,ejercito nacional,Tibú,Norte De Santander,Andina,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Bombardeo,Acciones de la fuerza publica,True,eln,frente luis enrique leon,7,"el 12 de mayo de 2026, en tibu, norte de santander, tropas del ejercito nacional, con apoyo de la fuerza aeroespacial colombiana y el cti de la fiscalia, sostuvieron combates contra integrantes del frente luis enrique leon guerra del eln durante una operacion militar. como resultado, siete integrantes del grupo armado ilegal murieron y las tropas localizaron dos campamentos con material de guerra, explosivos para drones y minas antipersonal.",eln,Bombardeo,Norte De Santander,Tibú,69,Ninguna,False,Tibú - Norte De Santander,{},Ninguno
19811,2026-05-11,el tiempo,Jamundí,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,,,2,"el 11 de mayo de 2026, en jamundi, valle del cauca, integrantes de un grupo armado ilegal atacaron con explosivos lanzados desde drones a tropas del ejercito nacional que desarrollaban operaciones en el sector el cedro del corregimiento de san antonio. como consecuencia, dos soldados resultaron heridos por esquirlas y las tropas derribaron dos aeronaves no tripuladas utilizadas en el ataque.",no identificado,Hostigamiento,Valle Del Cauca,Jamundí,61,Ninguna,False,Jamundí - Valle Del Cauca,{},Ninguno
19812,2026-05-11,caracol,Argelia,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,,,3,"el 11 de mayo de 2026, en el corregimiento de el plateado, argelia, cauca, se registro una explosion al interior de una vivienda donde presuntamente integrantes de un grupo armado ilegal manipulaban explosivos para fabricar una moto bomba. como consecuencia, una persona murio, tres resultaron heridas y varias viviendas sufrieron danos por la onda explosiva.",no identificado,Activacion de artefacto explosivo,Cauca,Argelia,55,Ninguna,False,Argelia - Cauca,{},Ninguno
19792,2026-05-09,el pais,Jamundí,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,grupo armado ilegal no identificado,sin informacion,2,"durante la manana de este sabado se registro un nuevo ataque de los grupos armados ilegales contra la fuerza publica en el valle del cauca. segun confirmaron fuentes de la policia metropolitana de cali a el pais, la subestacion de policia de potrerito, corregimiento de jamundi, fue afectada. por el momento, se conoce que hubo danos materiales tras lo que, al parecer, fue un hostigamiento con drones cargados con explosivos, por lo que el ejercito nacional hace presencia en la zona, activando planes de seguridad. de acuerdo con la alcaldia de jamundi, dos uniformados de la policia resultaron lesionados levemente por esquirlas y estan siendo atendidos por los organismos de socorro; sin embargo, el hecho esta siendo materia de investigacion y verificacion por parte de las autoridades competentes.",grupo armado ilegal no identificado,Ataque a instalaciones de la fuerza publica,Valle Del Cauca,Jamundí,128,Ninguna,False,Jamundí - Valle Del Cauca,{},Ninguno
19808,2026-05-09,el tiempo,Jamundí,Valle Del Cauca,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,disidencias de las farc,frente jaime martinez,1,"el 9 de mayo de 2026, en jamundi, valle del cauca, integrantes de un grupo armado ilegal atacaron con explosivos lanzados desde drones la subestacion de policia del corregimiento de potrerito en al menos cuatro ocasiones. la accion dejo dos policias heridos y ocasiono afectaciones a la infraestructura de la instalacion policial.",disidencias de las farc,Ataque a instalaciones de la fuerza publica,Valle Del Cauca,Jamundí,52,Ninguna,True,Jamundí - Valle Del Cauca,{},Ninguno
19791,2026-05-08,caracol,El Zulia,Norte De Santander,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Incautacion,Otra,False,eln,frente juan fernando porras martinez,0,"tropas del comando contra el narcotrafico y amenazas transnacionales, en coordinacion con la policia nacional, adelantaron un operativo que permitio hallar en la vereda cerro leon del municipio de el zulia, norte de santander, una bodega clandestina con artefactos explosivos que haria parte del frente juan fernando porras martinez, del eln. en el lugar fueron hallados, dos cilindros de 33 libras y uno de 100 libras acondicionados con 30 y 60 kilogramos de explosivo tipo r-1, lo que equivale a un radio de accion aproximado de 100 a 650 metros a la redonda. asi mismo, se incautaron 120 kilogramos de explosivo de fabricacion artesanal denominado r-1; 100 metros de cable duplex, 03 detonadores electricos y 02 proveedores para fusil.",eln,Incautacion,Norte De Santander,El Zulia,119,Ninguna,False,El Zulia - Norte De Santander,{},Ninguno
